time_ns,clock,v,ve,p_bits,p_dec,pe_bits,pe_dec,b,error,reset,start,ready,state_bits,state,next_state_bits,next,count
44150,0,0,1,10010,18,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,18
44200,1,0,1,10011,19,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,19
44250,0,0,1,10011,19,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,19
44300,1,0,1,10100,20,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,20
44350,0,0,1,10100,20,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,20
44400,1,0,1,10101,21,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,21
44450,0,0,1,10101,21,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,21
44500,1,0,1,10110,22,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,22
44550,0,0,1,10110,22,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,22
44600,1,0,1,10111,23,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,23
44650,0,0,1,10111,23,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,23
44700,1,0,1,11000,24,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,24
44750,0,0,1,11000,24,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,24
44800,1,0,1,11001,25,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,25
44850,0,0,1,11001,25,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,25
44900,1,0,1,11010,26,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,26
44950,0,0,1,11010,26,11011,27,1@27,0,0,1,0,10,CHECK,10,CHECK,26
45000,1,1,1,11011,27,11011,27,1@27,0,0,1,0,10,CHECK,01,IDLE,27
45050,0,1,1,11011,27,11011,27,1@27,0,0,1,0,10,CHECK,01,IDLE,27
45100,1,1,1,11011,27,11011,27,1@27,0,0,0,1,01,IDLE,01,IDLE,27
45150,0,1,1,11011,27,11100,28,1@28,0,0,1,1,01,IDLE,10,CHECK,27
45200,1,0,1,00000,0,11100,28,1@28,0,0,1,0,10,CHECK,10,CHECK,0
45250,0,0,1,00000,0,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,0
45300,1,0,1,00001,1,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,1
45350,0,0,1,00001,1,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,1
45400,1,0,1,00010,2,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,2
45450,0,0,1,00010,2,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,2
45500,1,0,1,00011,3,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,3
45550,0,0,1,00011,3,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,3
45600,1,0,1,00100,4,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,4
45650,0,0,1,00100,4,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,4
45700,1,0,1,00101,5,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,5
45750,0,0,1,00101,5,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,5
45800,1,0,1,00110,6,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,6
45850,0,0,1,00110,6,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,6
45900,1,0,1,00111,7,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,7
45950,0,0,1,00111,7,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,7
46000,1,0,1,01000,8,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,8
46050,0,0,1,01000,8,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,8
46100,1,0,1,01001,9,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,9
46150,0,0,1,01001,9,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,9
46200,1,0,1,01010,10,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,10
46250,0,0,1,01010,10,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,10
46300,1,0,1,01011,11,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,11
46350,0,0,1,01011,11,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,11
46400,1,0,1,01100,12,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,12
46450,0,0,1,01100,12,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,12
46500,1,0,1,01101,13,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,13
46550,0,0,1,01101,13,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,13
46600,1,0,1,01110,14,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,14
46650,0,0,1,01110,14,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,14
46700,1,0,1,01111,15,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,15
46750,0,0,1,01111,15,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,15
46800,1,0,1,10000,16,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,16
46850,0,0,1,10000,16,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,16
46900,1,0,1,10001,17,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,17
46950,0,0,1,10001,17,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,17
47000,1,0,1,10010,18,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,18
47050,0,0,1,10010,18,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,18
47100,1,0,1,10011,19,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,19
47150,0,0,1,10011,19,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,19
47200,1,0,1,10100,20,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,20
47250,0,0,1,10100,20,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,20
47300,1,0,1,10101,21,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,21
47350,0,0,1,10101,21,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,21
47400,1,0,1,10110,22,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,22
47450,0,0,1,10110,22,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,22
47500,1,0,1,10111,23,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,23
47550,0,0,1,10111,23,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,23
47600,1,0,1,11000,24,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,24
47650,0,0,1,11000,24,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,24
47700,1,0,1,11001,25,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,25
47750,0,0,1,11001,25,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,25
47800,1,0,1,11010,26,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,26
47850,0,0,1,11010,26,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,26
47900,1,0,1,11011,27,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,27
47950,0,0,1,11011,27,11100,28,1@28,0,0,0,0,10,CHECK,10,CHECK,27
48000,1,1,1,11100,28,11100,28,1@28,0,0,0,0,10,CHECK,01,IDLE,28
48050,0,1,1,11100,28,11100,28,1@28,0,0,0,0,10,CHECK,01,IDLE,28
48100,1,1,1,11100,28,11100,28,1@28,0,0,0,1,01,IDLE,01,IDLE,28
48150,0,1,1,11100,28,11101,29,1@29,0,0,0,1,01,IDLE,01,IDLE,28
48200,1,1,1,11100,28,11101,29,1@29,0,0,0,1,01,IDLE,01,IDLE,28
48250,0,1,1,11100,28,11101,29,1@29,0,0,1,1,01,IDLE,10,CHECK,28
48300,1,0,1,00000,0,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,0
48350,0,0,1,00000,0,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,0
48400,1,0,1,00001,1,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,1
48450,0,0,1,00001,1,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,1
48500,1,0,1,00010,2,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,2
48550,0,0,1,00010,2,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,2
48600,1,0,1,00011,3,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,3
48650,0,0,1,00011,3,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,3
48700,1,0,1,00100,4,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,4
48750,0,0,1,00100,4,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,4
48800,1,0,1,00101,5,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,5
48850,0,0,1,00101,5,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,5
48900,1,0,1,00110,6,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,6
48950,0,0,1,00110,6,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,6
49000,1,0,1,00111,7,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,7
49050,0,0,1,00111,7,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,7
49100,1,0,1,01000,8,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,8
49150,0,0,1,01000,8,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,8
49200,1,0,1,01001,9,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,9
49250,0,0,1,01001,9,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,9
49300,1,0,1,01010,10,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,10
49350,0,0,1,01010,10,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,10
49400,1,0,1,01011,11,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,11
49450,0,0,1,01011,11,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,11
49500,1,0,1,01100,12,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,12
49550,0,0,1,01100,12,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,12
49600,1,0,1,01101,13,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,13
49650,0,0,1,01101,13,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,13
49700,1,0,1,01110,14,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,14
49750,0,0,1,01110,14,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,14
49800,1,0,1,01111,15,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,15
49850,0,0,1,01111,15,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,15
49900,1,0,1,10000,16,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,16
49950,0,0,1,10000,16,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,16
50000,1,0,1,10001,17,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,17
50050,0,0,1,10001,17,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,17
50100,1,0,1,10010,18,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,18
50150,0,0,1,10010,18,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,18
50200,1,0,1,10011,19,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,19
50250,0,0,1,10011,19,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,19
50300,1,0,1,10100,20,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,20
50350,0,0,1,10100,20,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,20
50400,1,0,1,10101,21,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,21
50450,0,0,1,10101,21,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,21
50500,1,0,1,10110,22,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,22
50550,0,0,1,10110,22,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,22
50600,1,0,1,10111,23,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,23
50650,0,0,1,10111,23,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,23
50700,1,0,1,11000,24,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,24
50750,0,0,1,11000,24,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,24
50800,1,0,1,11001,25,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,25
50850,0,0,1,11001,25,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,25
50900,1,0,1,11010,26,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,26
50950,0,0,1,11010,26,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,26
51000,1,0,1,11011,27,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,27
51050,0,0,1,11011,27,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,27
51100,1,0,1,11100,28,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,28
51150,0,0,1,11100,28,11101,29,1@29,0,0,1,0,10,CHECK,10,CHECK,28
51200,1,1,1,11101,29,11101,29,1@29,0,0,1,0,10,CHECK,01,IDLE,29
51250,0,1,1,11101,29,11101,29,1@29,0,0,1,0,10,CHECK,01,IDLE,29
51300,1,1,1,11101,29,11101,29,1@29,0,0,0,1,01,IDLE,01,IDLE,29
51350,0,1,1,11101,29,11110,30,1@30,0,0,0,1,01,IDLE,01,IDLE,29
51400,1,1,1,11101,29,11110,30,1@30,0,0,0,1,01,IDLE,01,IDLE,29
51450,0,1,1,11101,29,11110,30,1@30,0,0,1,1,01,IDLE,10,CHECK,29
51500,1,0,1,00000,0,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,0
51550,0,0,1,00000,0,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,0
51600,1,0,1,00001,1,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,1
51650,0,0,1,00001,1,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,1
51700,1,0,1,00010,2,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,2
51750,0,0,1,00010,2,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,2
51800,1,0,1,00011,3,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,3
51850,0,0,1,00011,3,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,3
51900,1,0,1,00100,4,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,4
51950,0,0,1,00100,4,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,4
52000,1,0,1,00101,5,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,5
52050,0,0,1,00101,5,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,5
52100,1,0,1,00110,6,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,6
52150,0,0,1,00110,6,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,6
52200,1,0,1,00111,7,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,7
52250,0,0,1,00111,7,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,7
52300,1,0,1,01000,8,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,8
52350,0,0,1,01000,8,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,8
52400,1,0,1,01001,9,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,9
52450,0,0,1,01001,9,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,9
52500,1,0,1,01010,10,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,10
52550,0,0,1,01010,10,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,10
52600,1,0,1,01011,11,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,11
52650,0,0,1,01011,11,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,11
52700,1,0,1,01100,12,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,12
52750,0,0,1,01100,12,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,12
52800,1,0,1,01101,13,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,13
52850,0,0,1,01101,13,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,13
52900,1,0,1,01110,14,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,14
52950,0,0,1,01110,14,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,14
53000,1,0,1,01111,15,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,15
53050,0,0,1,01111,15,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,15
53100,1,0,1,10000,16,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,16
53150,0,0,1,10000,16,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,16
53200,1,0,1,10001,17,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,17
53250,0,0,1,10001,17,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,17
53300,1,0,1,10010,18,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,18
53350,0,0,1,10010,18,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,18
53400,1,0,1,10011,19,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,19
53450,0,0,1,10011,19,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,19
53500,1,0,1,10100,20,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,20
53550,0,0,1,10100,20,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,20
53600,1,0,1,10101,21,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,21
53650,0,0,1,10101,21,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,21
53700,1,0,1,10110,22,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,22
53750,0,0,1,10110,22,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,22
53800,1,0,1,10111,23,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,23
53850,0,0,1,10111,23,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,23
53900,1,0,1,11000,24,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,24
53950,0,0,1,11000,24,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,24
54000,1,0,1,11001,25,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,25
54050,0,0,1,11001,25,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,25
54100,1,0,1,11010,26,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,26
54150,0,0,1,11010,26,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,26
54200,1,0,1,11011,27,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,27
54250,0,0,1,11011,27,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,27
54300,1,0,1,11100,28,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,28
54350,0,0,1,11100,28,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,28
54400,1,0,1,11101,29,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,29
54450,0,0,1,11101,29,11110,30,1@30,0,0,1,0,10,CHECK,10,CHECK,29
54500,1,1,1,11110,30,11110,30,1@30,0,0,1,0,10,CHECK,01,IDLE,30
54550,0,1,1,11110,30,11110,30,1@30,0,0,1,0,10,CHECK,01,IDLE,30
54600,1,1,1,11110,30,11110,30,1@30,0,0,0,1,01,IDLE,01,IDLE,30
54650,0,1,1,11110,30,11111,31,1@31,0,0,0,1,01,IDLE,01,IDLE,30
54700,1,1,1,11110,30,11111,31,1@31,0,0,0,1,01,IDLE,01,IDLE,30
54750,0,1,1,11110,30,11111,31,1@31,0,0,0,1,01,IDLE,01,IDLE,30
54800,1,1,1,11110,30,11111,31,1@31,0,0,0,1,01,IDLE,01,IDLE,30
54850,0,1,1,11110,30,11111,31,1@31,0,0,0,1,01,IDLE,01,IDLE,30
54900,1,1,1,11110,30,11111,31,1@31,0,0,0,1,01,IDLE,01,IDLE,30
54950,0,1,1,11110,30,11111,31,1@31,0,0,0,1,01,IDLE,01,IDLE,30
55000,1,1,1,11110,30,11111,31,1@31,0,0,0,1,01,IDLE,01,IDLE,30
55050,0,1,1,11110,30,11111,31,1@31,0,0,1,1,01,IDLE,10,CHECK,30
55100,1,0,1,00000,0,11111,31,1@31,0,0,1,0,10,CHECK,10,CHECK,0
55150,0,0,1,00000,0,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,0
55200,1,0,1,00001,1,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,1
55250,0,0,1,00001,1,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,1
55300,1,0,1,00010,2,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,2
55350,0,0,1,00010,2,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,2
55400,1,0,1,00011,3,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,3
55450,0,0,1,00011,3,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,3
55500,1,0,1,00100,4,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,4
55550,0,0,1,00100,4,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,4
55600,1,0,1,00101,5,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,5
55650,0,0,1,00101,5,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,5
55700,1,0,1,00110,6,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,6
55750,0,0,1,00110,6,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,6
55800,1,0,1,00111,7,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,7
55850,0,0,1,00111,7,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,7
55900,1,0,1,01000,8,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,8
55950,0,0,1,01000,8,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,8
56000,1,0,1,01001,9,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,9
56050,0,0,1,01001,9,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,9
56100,1,0,1,01010,10,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,10
56150,0,0,1,01010,10,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,10
56200,1,0,1,01011,11,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,11
56250,0,0,1,01011,11,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,11
56300,1,0,1,01100,12,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,12
56350,0,0,1,01100,12,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,12
56400,1,0,1,01101,13,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,13
56450,0,0,1,01101,13,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,13
56500,1,0,1,01110,14,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,14
56550,0,0,1,01110,14,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,14
56600,1,0,1,01111,15,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,15
56650,0,0,1,01111,15,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,15
56700,1,0,1,10000,16,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,16
56750,0,0,1,10000,16,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,16
56800,1,0,1,10001,17,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,17
56850,0,0,1,10001,17,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,17
56900,1,0,1,10010,18,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,18
56950,0,0,1,10010,18,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,18
57000,1,0,1,10011,19,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,19
57050,0,0,1,10011,19,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,19
57100,1,0,1,10100,20,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,20
57150,0,0,1,10100,20,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,20
57200,1,0,1,10101,21,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,21
57250,0,0,1,10101,21,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,21
57300,1,0,1,10110,22,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,22
57350,0,0,1,10110,22,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,22
57400,1,0,1,10111,23,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,23
57450,0,0,1,10111,23,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,23
57500,1,0,1,11000,24,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,24
57550,0,0,1,11000,24,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,24
57600,1,0,1,11001,25,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,25
57650,0,0,1,11001,25,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,25
57700,1,0,1,11010,26,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,26
57750,0,0,1,11010,26,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,26
57800,1,0,1,11011,27,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,27
57850,0,0,1,11011,27,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,27
57900,1,0,1,11100,28,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,28
57950,0,0,1,11100,28,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,28
58000,1,0,1,11101,29,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,29
58050,0,0,1,11101,29,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,29
58100,1,0,1,11110,30,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,30
58150,0,0,1,11110,30,11111,31,1@31,0,0,0,0,10,CHECK,10,CHECK,30
58200,1,1,1,11111,31,11111,31,1@31,0,0,0,0,10,CHECK,01,IDLE,31
58250,0,1,1,11111,31,11111,31,1@31,0,0,0,0,10,CHECK,01,IDLE,31
58300,1,1,1,11111,31,11111,31,1@31,0,0,0,1,01,IDLE,01,IDLE,31
58350,0,1,0,11111,31,11111,31,0,0,0,1,1,01,IDLE,10,CHECK,31
58400,1,0,0,00000,0,11111,31,0,0,0,1,0,10,CHECK,10,CHECK,0
58450,0,0,0,00000,0,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,0
58500,1,0,0,00001,1,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,1
58550,0,0,0,00001,1,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,1
58600,1,0,0,00010,2,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,2
58650,0,0,0,00010,2,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,2
58700,1,0,0,00011,3,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,3
58750,0,0,0,00011,3,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,3
58800,1,0,0,00100,4,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,4
58850,0,0,0,00100,4,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,4
58900,1,0,0,00101,5,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,5
58950,0,0,0,00101,5,11111,31,0,0,0,0,0,10,CHECK,10,CHECK,5
