time_ns,clock,v,ve,p_bits,p_dec,pe_bits,pe_dec,b,error,reset,start,ready,state_bits,state,next_state_bits,next,count
33780,1,0,1,01110,14,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,14
33800,0,0,1,01110,14,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,14
33820,1,0,1,01111,15,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,15
33840,0,0,1,01111,15,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,15
33860,1,0,1,01111,15,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,15
33880,0,0,1,01111,15,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,15
33900,1,0,1,10000,16,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,16
33920,0,0,1,10000,16,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,16
33940,1,0,1,10000,16,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,16
33960,0,0,1,10000,16,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,16
33980,1,0,1,10001,17,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,17
34000,0,0,1,10001,17,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,17
34020,1,0,1,10001,17,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,17
34040,0,0,1,10001,17,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,17
34060,1,0,1,10010,18,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,18
34080,0,0,1,10010,18,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,18
34100,1,0,1,10010,18,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,18
34120,0,0,1,10010,18,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,18
34140,1,0,1,10011,19,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,19
34160,0,0,1,10011,19,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,19
34180,1,0,1,10011,19,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,19
34200,0,0,1,10011,19,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,19
34220,1,0,1,10100,20,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,20
34240,0,0,1,10100,20,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,20
34260,1,0,1,10100,20,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,20
34280,0,0,1,10100,20,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,20
34300,1,0,1,10101,21,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,21
34320,0,0,1,10101,21,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,21
34340,1,0,1,10101,21,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,21
34360,0,0,1,10101,21,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,21
34380,1,0,1,10110,22,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,22
34400,0,0,1,10110,22,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,22
34420,1,0,1,10110,22,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,22
34440,0,0,1,10110,22,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,22
34460,1,0,1,10111,23,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,23
34480,0,0,1,10111,23,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,23
34500,1,0,1,10111,23,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,23
34520,0,0,1,10111,23,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,23
34540,1,0,1,11000,24,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,24
34560,0,0,1,11000,24,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,24
34580,1,0,1,11000,24,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,24
34600,0,0,1,11000,24,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,24
34620,1,0,1,11001,25,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,25
34640,0,0,1,11001,25,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,25
34660,1,0,1,11001,25,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,25
34680,0,0,1,11001,25,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,25
34700,1,0,1,11010,26,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,26
34720,0,0,1,11010,26,11011,27,1@27,0,0,0,0,0100,EVAL,1000,SHIFT,26
34740,1,0,1,11010,26,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,26
34760,0,0,1,11010,26,11011,27,1@27,0,0,0,0,1000,SHIFT,0100,EVAL,26
34780,1,1,1,11011,27,11011,27,1@27,0,0,0,0,0100,EVAL,0001,INIT,27
34800,0,1,1,11011,27,11011,27,1@27,0,0,0,0,0100,EVAL,0001,INIT,27
34820,1,1,1,11011,27,11011,27,1@27,0,0,0,1,0001,INIT,0001,INIT,27
34840,0,1,1,11011,27,11011,27,1@27,0,0,0,1,0001,INIT,0001,INIT,27
34860,1,1,1,11011,27,11011,27,1@27,0,0,0,1,0001,INIT,0001,INIT,27
34880,0,1,1,11011,27,11100,28,1@28,0,0,1,1,0001,INIT,0010,LOAD,27
34900,1,1,1,11011,27,11100,28,1@28,0,0,1,0,0010,LOAD,0100,EVAL,27
34920,0,1,1,11011,27,11100,28,1@28,0,0,1,0,0010,LOAD,0100,EVAL,27
34940,1,0,1,00000,0,11100,28,1@28,0,0,1,0,0100,EVAL,1000,SHIFT,0
34960,0,0,1,00000,0,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,0
34980,1,0,1,00000,0,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,0
35000,0,0,1,00000,0,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,0
35020,1,0,1,00001,1,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,1
35040,0,0,1,00001,1,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,1
35060,1,0,1,00001,1,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,1
35080,0,0,1,00001,1,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,1
35100,1,0,1,00010,2,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,2
35120,0,0,1,00010,2,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,2
35140,1,0,1,00010,2,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,2
35160,0,0,1,00010,2,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,2
35180,1,0,1,00011,3,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,3
35200,0,0,1,00011,3,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,3
35220,1,0,1,00011,3,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,3
35240,0,0,1,00011,3,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,3
35260,1,0,1,00100,4,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,4
35280,0,0,1,00100,4,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,4
35300,1,0,1,00100,4,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,4
35320,0,0,1,00100,4,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,4
35340,1,0,1,00101,5,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,5
35360,0,0,1,00101,5,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,5
35380,1,0,1,00101,5,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,5
35400,0,0,1,00101,5,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,5
35420,1,0,1,00110,6,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,6
35440,0,0,1,00110,6,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,6
35460,1,0,1,00110,6,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,6
35480,0,0,1,00110,6,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,6
35500,1,0,1,00111,7,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,7
35520,0,0,1,00111,7,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,7
35540,1,0,1,00111,7,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,7
35560,0,0,1,00111,7,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,7
35580,1,0,1,01000,8,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,8
35600,0,0,1,01000,8,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,8
35620,1,0,1,01000,8,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,8
35640,0,0,1,01000,8,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,8
35660,1,0,1,01001,9,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,9
35680,0,0,1,01001,9,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,9
35700,1,0,1,01001,9,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,9
35720,0,0,1,01001,9,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,9
35740,1,0,1,01010,10,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,10
35760,0,0,1,01010,10,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,10
35780,1,0,1,01010,10,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,10
35800,0,0,1,01010,10,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,10
35820,1,0,1,01011,11,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,11
35840,0,0,1,01011,11,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,11
35860,1,0,1,01011,11,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,11
35880,0,0,1,01011,11,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,11
35900,1,0,1,01100,12,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,12
35920,0,0,1,01100,12,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,12
35940,1,0,1,01100,12,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,12
35960,0,0,1,01100,12,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,12
35980,1,0,1,01101,13,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,13
36000,0,0,1,01101,13,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,13
36020,1,0,1,01101,13,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,13
36040,0,0,1,01101,13,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,13
36060,1,0,1,01110,14,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,14
36080,0,0,1,01110,14,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,14
36100,1,0,1,01110,14,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,14
36120,0,0,1,01110,14,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,14
36140,1,0,1,01111,15,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,15
36160,0,0,1,01111,15,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,15
36180,1,0,1,01111,15,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,15
36200,0,0,1,01111,15,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,15
36220,1,0,1,10000,16,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,16
36240,0,0,1,10000,16,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,16
36260,1,0,1,10000,16,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,16
36280,0,0,1,10000,16,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,16
36300,1,0,1,10001,17,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,17
36320,0,0,1,10001,17,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,17
36340,1,0,1,10001,17,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,17
36360,0,0,1,10001,17,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,17
36380,1,0,1,10010,18,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,18
36400,0,0,1,10010,18,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,18
36420,1,0,1,10010,18,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,18
36440,0,0,1,10010,18,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,18
36460,1,0,1,10011,19,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,19
36480,0,0,1,10011,19,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,19
36500,1,0,1,10011,19,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,19
36520,0,0,1,10011,19,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,19
36540,1,0,1,10100,20,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,20
36560,0,0,1,10100,20,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,20
36580,1,0,1,10100,20,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,20
36600,0,0,1,10100,20,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,20
36620,1,0,1,10101,21,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,21
36640,0,0,1,10101,21,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,21
36660,1,0,1,10101,21,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,21
36680,0,0,1,10101,21,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,21
36700,1,0,1,10110,22,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,22
36720,0,0,1,10110,22,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,22
36740,1,0,1,10110,22,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,22
36760,0,0,1,10110,22,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,22
36780,1,0,1,10111,23,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,23
36800,0,0,1,10111,23,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,23
36820,1,0,1,10111,23,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,23
36840,0,0,1,10111,23,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,23
36860,1,0,1,11000,24,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,24
36880,0,0,1,11000,24,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,24
36900,1,0,1,11000,24,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,24
36920,0,0,1,11000,24,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,24
36940,1,0,1,11001,25,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,25
36960,0,0,1,11001,25,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,25
36980,1,0,1,11001,25,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,25
37000,0,0,1,11001,25,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,25
37020,1,0,1,11010,26,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,26
37040,0,0,1,11010,26,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,26
37060,1,0,1,11010,26,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,26
37080,0,0,1,11010,26,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,26
37100,1,0,1,11011,27,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,27
37120,0,0,1,11011,27,11100,28,1@28,0,0,0,0,0100,EVAL,1000,SHIFT,27
37140,1,0,1,11011,27,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,27
37160,0,0,1,11011,27,11100,28,1@28,0,0,0,0,1000,SHIFT,0100,EVAL,27
37180,1,1,1,11100,28,11100,28,1@28,0,0,0,0,0100,EVAL,0001,INIT,28
37200,0,1,1,11100,28,11100,28,1@28,0,0,0,0,0100,EVAL,0001,INIT,28
37220,1,1,1,11100,28,11100,28,1@28,0,0,0,1,0001,INIT,0001,INIT,28
37240,0,1,1,11100,28,11100,28,1@28,0,0,0,1,0001,INIT,0001,INIT,28
37260,1,1,1,11100,28,11100,28,1@28,0,0,0,1,0001,INIT,0001,INIT,28
37280,0,1,1,11100,28,11101,29,1@29,0,0,1,1,0001,INIT,0010,LOAD,28
37300,1,1,1,11100,28,11101,29,1@29,0,0,1,0,0010,LOAD,0100,EVAL,28
37320,0,1,1,11100,28,11101,29,1@29,0,0,1,0,0010,LOAD,0100,EVAL,28
37340,1,0,1,00000,0,11101,29,1@29,0,0,1,0,0100,EVAL,1000,SHIFT,0
37360,0,0,1,00000,0,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,0
37380,1,0,1,00000,0,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,0
37400,0,0,1,00000,0,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,0
37420,1,0,1,00001,1,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,1
37440,0,0,1,00001,1,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,1
37460,1,0,1,00001,1,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,1
37480,0,0,1,00001,1,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,1
37500,1,0,1,00010,2,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,2
37520,0,0,1,00010,2,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,2
37540,1,0,1,00010,2,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,2
37560,0,0,1,00010,2,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,2
37580,1,0,1,00011,3,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,3
37600,0,0,1,00011,3,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,3
37620,1,0,1,00011,3,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,3
37640,0,0,1,00011,3,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,3
37660,1,0,1,00100,4,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,4
37680,0,0,1,00100,4,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,4
37700,1,0,1,00100,4,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,4
37720,0,0,1,00100,4,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,4
37740,1,0,1,00101,5,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,5
37760,0,0,1,00101,5,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,5
37780,1,0,1,00101,5,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,5
37800,0,0,1,00101,5,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,5
37820,1,0,1,00110,6,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,6
37840,0,0,1,00110,6,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,6
37860,1,0,1,00110,6,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,6
37880,0,0,1,00110,6,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,6
37900,1,0,1,00111,7,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,7
37920,0,0,1,00111,7,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,7
37940,1,0,1,00111,7,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,7
37960,0,0,1,00111,7,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,7
37980,1,0,1,01000,8,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,8
38000,0,0,1,01000,8,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,8
38020,1,0,1,01000,8,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,8
38040,0,0,1,01000,8,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,8
38060,1,0,1,01001,9,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,9
38080,0,0,1,01001,9,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,9
38100,1,0,1,01001,9,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,9
38120,0,0,1,01001,9,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,9
38140,1,0,1,01010,10,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,10
38160,0,0,1,01010,10,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,10
38180,1,0,1,01010,10,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,10
38200,0,0,1,01010,10,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,10
38220,1,0,1,01011,11,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,11
38240,0,0,1,01011,11,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,11
38260,1,0,1,01011,11,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,11
38280,0,0,1,01011,11,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,11
38300,1,0,1,01100,12,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,12
38320,0,0,1,01100,12,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,12
38340,1,0,1,01100,12,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,12
38360,0,0,1,01100,12,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,12
38380,1,0,1,01101,13,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,13
38400,0,0,1,01101,13,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,13
38420,1,0,1,01101,13,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,13
38440,0,0,1,01101,13,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,13
38460,1,0,1,01110,14,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,14
38480,0,0,1,01110,14,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,14
38500,1,0,1,01110,14,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,14
38520,0,0,1,01110,14,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,14
38540,1,0,1,01111,15,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,15
38560,0,0,1,01111,15,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,15
38580,1,0,1,01111,15,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,15
38600,0,0,1,01111,15,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,15
38620,1,0,1,10000,16,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,16
38640,0,0,1,10000,16,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,16
38660,1,0,1,10000,16,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,16
38680,0,0,1,10000,16,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,16
38700,1,0,1,10001,17,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,17
38720,0,0,1,10001,17,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,17
38740,1,0,1,10001,17,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,17
38760,0,0,1,10001,17,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,17
38780,1,0,1,10010,18,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,18
38800,0,0,1,10010,18,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,18
38820,1,0,1,10010,18,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,18
38840,0,0,1,10010,18,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,18
38860,1,0,1,10011,19,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,19
38880,0,0,1,10011,19,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,19
38900,1,0,1,10011,19,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,19
38920,0,0,1,10011,19,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,19
38940,1,0,1,10100,20,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,20
38960,0,0,1,10100,20,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,20
38980,1,0,1,10100,20,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,20
39000,0,0,1,10100,20,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,20
39020,1,0,1,10101,21,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,21
39040,0,0,1,10101,21,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,21
39060,1,0,1,10101,21,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,21
39080,0,0,1,10101,21,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,21
39100,1,0,1,10110,22,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,22
39120,0,0,1,10110,22,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,22
39140,1,0,1,10110,22,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,22
39160,0,0,1,10110,22,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,22
39180,1,0,1,10111,23,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,23
39200,0,0,1,10111,23,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,23
39220,1,0,1,10111,23,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,23
39240,0,0,1,10111,23,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,23
39260,1,0,1,11000,24,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,24
39280,0,0,1,11000,24,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,24
39300,1,0,1,11000,24,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,24
39320,0,0,1,11000,24,11101,29,1@29,0,0,0,0,1000,SHIFT,0100,EVAL,24
39340,1,0,1,11001,25,11101,29,1@29,0,0,0,0,0100,EVAL,1000,SHIFT,25
